tweet_id,full_text,sentiment
1587956654041088000,"@zachwurt I'm so sorry 😞 I don't know what these people are thinking. I'm from Wisconsin, am a responsible gun owner, and fully support a ban on assault weapons.  Plenty of gun owners out here feel the same.  

There is NO reason to value weapons over a citizens right to feel safe.",
1587956653642629123,@TexMex_BBQ @CitizenFreePres we didnt have mass school shootings until drugs were made illegal,
1587956650836623361,"@SteveRustad1 Republicans vote to defund the police, are weak on crimes committed by gun violence,and support violent elections.",
1587956585422364673,"@mmpadellan Now do Chicago, NYC, and LA for starters. I’m a conservative and never intended on owning a gun, but the last few years made it abundantly clear that I needed to. Don’t want violence? Don’t bring it to my doorstep. Guns aren’t the problem, crazy people are.",
1587956469307162625,@RepMTG Paul Pelosi becoming the poster child for #2A is the universe self correcting.,
1587956429939675138,I am sad that I keep crying over rappers. 😭 gun violence and drug abuse is taking everyone. Please make it stop.,
1587956409081024513,"@Phillip00 @redheadblanche1 @katiehobbs Yes it is. Always has been. 

Not restricting parental rights. 

Regulation will never prevent criminals from being criminals. They don't care about laws or regulations. 

Red Flag laws ignore due process.",
1587956347307524096,@Chrissybangban1 @lomikriel Some justified and some unjustified. But the unjustified is not going away and praying won’t protect you from it.  Sensible gun laws.,
1587956309768523777,"""'I think those assault-style weapons that are grandfathered should not be grandfathered, they should not be allowed in the state of Connecticut,' [Governor] Lamont said."" https://t.co/tyn75SHNaX",
1587956228809949185,"Unlike my opponent, I support evidence-based efforts to decrease gun violence in our schools.

This will never include taking guns away from law-abiding citizens. #TeamLisa https://t.co/EffFcvnY7V",
1587956188586680320,"@LPNational @NRA Population growth under the last 45 presidents has done more to increase the cost of a home than @Redfin could do in it's lifetime. 

Any more obvious statements that risk nothing to say? I'm all ears.",
1587956139693514752,@laurenboebert @GunOwners So in other words you’re bought and paid for by the NRA. #VoteFinchem,
1587955961880186882,"@Angelia917 @GovAbbott @TxDPS No they were not. This was disproven in early July, why is it you guys don’t research as much as gun owners do? 

They were too cowardly to disobey orders despite having the ability to easily kill the shooter. They weren’t scared of 1 untrained idiot who just bought a gun. https://t.co/gcfAEacpOl",
1587955899536113665,Why haven't Democrats had ads saying how Republicans voted to defund the police and are voting against addressing gun violence crimes?,
1587955880779186178,"@GregAbbott_TX @mayes_middleton @ManoForStateRep @LaceyHullTx @TeamBettencourt ""could have been worse""

NO! 
GREEDY HEARTLESS GREG, 
IT SHOULD HAVE NEVER HAPPENED 

Radical Abbott and @TxDPS Director Steve McCraw knew radios in #Uvalde were failing since 2015 because they denied their request for funding

Fire Abbott, McCraw is Out!

#BetoForGovernor2022 https://t.co/QezRaAn2v3",
1587955879315329024,@laurenboebert @GunOwners Still wondering how Lauren acquired her millions? Probably just ask the gun lobby and maybe the oil lobby. https://t.co/EKEbCTY9Ux,
1587955789146324993,Jemele Hill Wants Hip Hop Industry To Denounce Gun Violence After Takeoff Death https://t.co/3RTaBSz8li,
1587955773782507520,"@laurenboebert @GunOwners Extremist Republicans like you love the Second Amendment more than you love our K-12 kids. Or college students. Or concert goers. Or movie goers. Or grocery shoppers. Show me where God gave Americans this right? Colorado, do better! #VoteDemocrats",
1587955764928421890,"@Deesee2021 @Esqueer_ I'm in the US, where states get to decide whether women have rights, and can sic bounty hunters on the families of trans kids, and ""too many doors"" is the reason school shootings happen.",
1587955749547921408,"Oh my God @ellenfored talking about gun laws wouldn't help prevent school shootings. Come on, lady. You're just a walking talking point not even qualified to be Superintendent of Education.",
1587955738588205057,"@BetoORourke @vgescobar Just told my 6yo. Son you want to make his red rider BB gun illegal. He said, “what a loser” I love my boy.",
1587955590369771520,@AbbottCampaign @GregAbbott_TX What’s outrageous is 19 dead schoolchildren and their 2 teachers while Abbott panders to the NRA. #NRABloodmoney.,
1587955573500305409,This zero restrictions on gun ownership because of the 2nd Amend is a 1960s construct. There were a variety of reasonable gun restrictions all over the country our entire history. https://t.co/RTZcUNVMqS A federal judge Calls Clarence Thomas’ bluff on gun Rights and originalism.,
1587955558077763584,"Heartbreaking story, I spoke with Donte’s mom after the press conf.Says this is the second child she lost to gun violence. LA county offering a $20k reward for help solving this case. Donte Johnson was shot,killed March 2021 in Compton, he was visiting from Philadelphia.@knxnews https://t.co/wIGsOFeyCv",
1587955433054035968,@DrOz Does the @GLFOP know you're bought and paid for by NRA terrorists?,
1587955416394342401,A federal judge Calls Clarence Thomas’ bluff on gun Rights and originalism. https://t.co/PNn5wm3Tp6,
1587955329186275329,"@alex_bevel My daddy bought me my first gun when I was 12 years old. I own many now. But that doesn't mean I want to let just turned 18 year old punks walk into a gun store and buy an AR-15 and 600 rounds of ammo. That's insanity. I'm pro-gun, but our current gun laws in Texas are a joke.",
1587955310542692353,"The gunman responsible for the Parkland school shooting was sentenced to life in prison without the possibility of parole on Wednesday. A jury had recommended the life sentence instead of the death penalty, angering the families of the 17 people he killed. https://t.co/p6A6CKBTYm",
1587955269870682112,@SenateGOP Then let's all work together to reduce the crazy amount of guns on the streets in the USA. We need sensible gun safety laws if we want to reduce the homicides and violent crime.,
1587955228959297539,"Fuck! If you don't hurt after hearing the phone call from the little girl in Uvalde, you are the problem. #LeadershipFail #Uvalde #police",
1587955198458208256,"@ashwilliams46 @PressSec Yes, exactly why we have the 2nd amendment. People should be able to protectvthemselves not wait dying in a ditch waiting for the cops to come. Democrats want you to just shut up and die in the ditch. All for ""safety"".",
1587955195769548800,@GOP He was for gun control in a big way. Total ban on assault weapons.,
1587955175376883712,@SenTedCruz Did you see the video of the Uvalde parents marching to the Texas capital carrying a shrine to their slain children on the day of the dead? What have you done about gun violence?,
1587955114148757504,".@BetoORourke has now joined the families of the victims of the Robb Elementary School shooting in #Uvalde. They are marching around the cemetery, and O’Rourke is bringing some gifts for the ofrendas. https://t.co/xUlHQUP3IB",
1587955095848689664,"@SenateGOP Crime and Republicans. They go together like PB &amp; J.

Texas Mass Shootings Up 62.5 Percent Since Permitless Carry Bill https://t.co/i2Su8On1NQ via @RANewsTX",
1587955087904849920,@Redgraffitisky @davidhogg111 Define assault weapons.,
1587955051439558660,"@laurenboebert @GunOwners You're a psychopath and a complete dumb ass! Gun ownership is not a ""God-given"" right at all you moron! https://t.co/AbPrp9ncmV",
1587955013166714880,"@Whistle85857739 @KStafford67 @M1APatriot @ncman424 @ShayCormac_1 @Shanti__Ananda @sacrebleu141 @CantBeSilent79 @RickyEspanish @NoGunsInCanada @ChrisMurphyCT @All100Senators @AMarch4OurLives @bradybuzz @Everytown No according to the source I use, the homicide rate in England &amp; Wales averaged 0.76 in the decade prior to the start of their gun control binge. It was not ""around 1""",
1587954973811257344,"@SteveDescano Republicans: “blah, blah, blah, “bail”, blah, blah, “CRT”, blah, blah, “thoughts &amp; prayers for all those murdered by gun violence”, blah, blah, “Dems wanna take your guns”…🤦🏼‍♀️",
1587954967574327297,Jemere Hill wants hip-hop industry to condemn post-takeoff gun violence https://t.co/SuVIy01xQu,
1587954943801139200,"@Commadoor64 @JoJoFromJerz I remember the republicans spreading fear of Covid 19, scaring people insides their home and putting enough fear in them to shut down their business! when they try to take away everyone’s guns because guns are killers!into killing our baby’s so we won’t have a terrible, wait…….",
1587954921185345539,"@TMZ There needs to be a public conversation on gun violence in communities across the country as babies, children and innocent people are being gunned down every day 🤨",
1587954910145826816,"Florida school mass shooter sentenced to life in prison.  A jury voted last month to spare Cruz, 24, the death penalty, instead choosing life in prison without the possibility of parole for one of the deadliest mass shootings in U.S. history. https://t.co/bd6vMRdxHN",
1587954907486756867,You would hope our legislators that continually deny us the safety of red flag laws would at least know the law and process for what citizens can do to protect themselves. Either he doesn't know (likely) or he doesn't want to share (likely too). #moleg do better,
1587954880186314752,D.C. man found #guilty of #murder in 2018 #shooting of 15-year-old - Nov 2 @ 7:43 PM ET https://t.co/R1IP5vbgjU,
1587954823068061699,"@laurenboebert @GunOwners Yeah, but kids in school dying from gun violence, not so much. GFY seditionist. Oh, and why were you giving recon tours, and tweeting the Speaker's location on J5 and J6? How did you become s millionaire in a salary of less than $200K a year? Grifter.",
1587954747935334400,"@Phillip00 @redheadblanche1 @katiehobbs She's for protecting our rights.

Example:
Parental Rights
Free Speech
Right to bear arms
Right to Due Process

Just to name a few. Katie wants to strip us of those rights.",
1587954740763189249,@HawthorneCreek1 The least criminal group per capita is the “concealed weapon carriers”. Less then college educated Asians. The Govt/State should encourage Gun safety in schools for kids and give incentives to get yearly safety courses. But of course we know why they won’t. That’s my dream.,
1587954700707569665,"@scaggster @DoGoodRon_ First, What are you talking about?! No one mention trump or Kanye, the post is about gun violence, second you’re to deep in black folks business bro.",
1587954692864212995,@RepTroyNehls Oh it does outrage me.  You gunhumpers thought having everyone carry a gun without even a license or training was a good idea and look at us?  Awash in gun violence,
1587954537310162944,"@BillClinton @BillClinton first context.  Inner-City violence is not a ""machine"" (gun) issue.  It's a failure of Democratic administration issue.

Second, those pesky #Constitutional rights, you know, the ones you want to do away with make the ""machine"" comparison irreverent.

#2A ""..Arms..""!",
1587954471879192576,How is this ok?  Gun control needed. https://t.co/Ob0NRS7VJd,
1587954438261587968,"“In the middle of difficulty lies opportunity.”
-
📸 @rhinorevolver 
-
#rhinorevolver #chiapparhino #2a #revolvers #wheelgun #edc #guns #gunsdaily #pewpew #wheelguns #gunsofinstagram #gunfanatics #revolverrevolution #einstein https://t.co/5jhcvqp0QM https://t.co/qZyUZK9I8B",
1587954407546621953,@TulsiGabbard @RodWoodGLY There is no God given right to bear arms.,
1587954404476362752,@laurenboebert @GunOwners In bed with the gun lobby.,
1587954319084908544,"HOMICIDES spiked 30% 2020 in US under Trump &amp; 30% in STATES that voted 4 Trump. DEMs SUPPORT Gun SAFETY Laws, REPs support Gun Mfrs. VOTE DEMOCRAT 4 A SAFER America 4 families/each other.  #bidenspeech https://t.co/3VLZUKHx9q",
1587954319004905472,Alleged Burglar Hides in Shed After Homeowner Shoots Him in Butt https://t.co/LsIUNEneVc via @BreitbartNews,
1587954249165688833,Every other day it’s a black man losing his life to gun violence. Sad sad times.,
1587954220476469250,@tejasazteca @soloer101 @LoneStr06411351 @guncontroltakes @gayrainbow @davidhogg111 @BadWeaponTakes @BadLegalTakes It makes no difference as to how firearms are used within the boundaries of the right to bear arms as long as the use is legal.,
1587954155179720704,"Gun violence?
N.C. Boy, 2, Finds Loaded Gun in Front Seat of Truck and Kills Himself, and Father Faces Charges https://t.co/ojAQFq1UkT",
1587954000808529923,"@TMZ Man. It’s a shame there isn’t an endless amount of Twitter threads of folks saying “hey, talk publicly about gun violence in the culture” every time she tried to deflect the responsibility of Black Death onto some other group of people.",
1587953994051321858,"Registration ALWAYS leads to confiscation: https://t.co/cYyR2wZGYx

@2Aupdates @gunpolicy https://t.co/XJd91C3DAP",
1587953982563127304,"@bgmasters Infrastructure, Lower prescrip drug cost for srs, Lower insulin cost, Healthcare for Vets. CHIPS Act bringing manufacturing back to US from China, Gun control, stronger NATO, womens rights, largest job growth EVER, Climate Crisis Action, decrim of pot. Etc..YES!!#MarkKellyForAZ",
1587953966498938880,A new report from Harvard and the Amarillo Police Department details the increase in gun violence among area youth. https://t.co/mgBJyaRKkL,
1587953933573844993,@madanboukman All of us #Haiti watchers  KNOW this. We can not undo what has been done. We are children of the oppressors and the oppressed. Already clear on no intervention. Do not even have #guncontrol in the US. Now what?,
1587953923704365059,"@TMZ They perpetuate gun.  Violence pop pop pop and gangsta rap, it won’t die down until they change there ways or enough of them die off",
1587953911318470657,"@BillyD22657 @RepTroyNehls In 2020 it was 45,222
Most per capita gun violence occurs is rural areas.

Are you literally trying to justify the number of people who die because you somehow think it's an acceptable number?",
1587953856629149702,"@RepTroyNehls It does and that’s why many Americans, including police, are calling for stricter gun laws. Would you like to post the numbers of innocent people killed through gun violence and mass shootings so far this year now?",
1587953816741478400,@DellyDismantled Do you have the numbers?  What's even more interesting is that legal gun owners who save lives are rarely ever acknowledged beyond local areas.,
1587953808336125953,"@laurenboebert @GunOwners Just how are Second Amendment rights ""God-given""?  We know you love your guns, Lauren.  That doesn't mean God does.",
1587953733572476929,@LiamMiller33 @Ugomego Republicans and guns,
1587953675242201088,@CrazyMurdock85 @Yeezy_Prints Old boomers who still think the NRA fights for gun rights,
1587953645739511809,"@JamesBradleyCA You Republicans only know of the 2nd Amendment, and NOTHING else in the Constitution. As for the 1st Amendment, you think that only applies to you RepubliKlans and no one else.",
1587953612617318400,@Bandiiile @BlazerStrobes @Portlandummy @djshortchange @dwightjaynes Show me where he refutes anything else from Alex Jones besides Sandy Hook.,
1587953604861861888,"@TruthNinja316 @MerissaHansen17 Tell the 1/6 Capitol police officers that Trump's Big Lie isn't ""dangerous"". Tell Paul Pelosi. Tell Sandy Hook parents that Alex Jones's grotesque lies about their murdered kids don't cause terrible harm. 

You couldn't be more wrong.",
1587953542500962304,@GReschenthaler Not really. Republican dominated legislature in Harrisburg won’t allow us to pass our own gun laws.,
1587953514437038080,"Fuck Judge Carlton Reeves

https://t.co/xJ2wfl2z1q",
1587953506861948928,"@davidhogg111 @DanCrenshawTX Why would anyone engage with you? You just spew the line How would your mesures help Philly Most guns illegal,most repeat offenders out on low no bail Can we fix this first and enforce current laws?",
1587953496355135489,"@mapgirl61 @BonnieMadden Democrats want to silence free speech, take away right to bear arms, right to safe streets with no bail laws &amp; releasing murders, right to drive, right to buy food. Wait till we run out of diesel. How will we get goods without trucks?",
1587953466558799872,"@GregAbbott_TX @mayes_middleton @ManoForStateRep @LaceyHullTx @TeamBettencourt Greedy Greg, the Heartless monster who chose to fly to a $50k fundraiser instead of flying to #Uvalde where 19 children and 2 teachers had just been slaughtered 

Where was @BetoORourke?
The Man With A Heart Was Donating Blood 

The difference couldn't be more obvious https://t.co/YwXrouFZY9",
1587953450997907457,"Reach even higher velocities
(918) 928-7460
https://t.co/RWNQWlOFNL
#gun #guns  #glock #pewpew #gunsofinstagram #pistol #shooting #tactical #gunsdaily #ar #firearms #rifle #military #mm #weapons #pewpewlife #army #gunporn #weapon #ak #weaponsdaily #hunting #freedom #igmilitia https://t.co/ZUgnCpUzA5",
1587953433729855488,@ReganTheGun @SalientQuips_ @marcavis @Steve_Sailer How many of your friends and relatives have been impacted by gun violence? I bet more than this white guy.,
1587953346283020290,@MAJ_Madden Remember alot of states this past year got ride of concealed carry training laws. Any moron over 18 can legally carry with or with out training. As for Pelosi he was caught off guard and didnt have time to get away to get a gun if he had one.He kept calm and kept the guy talking.,
1587953333448630272,"@TurlzD @slinginpackages @ninaturner No, I said America didn't have the loosest gun laws of first world nations, though it's a false comparison, apples to oranges.",
1587953252406116356,@4thHorseman989 @GovMurphy Ban all guns,
1587953251739062272,"@dellavolpe ... anti-gay crusades, cults, racism and of course, perversion of the 2nd Amendment. Woke? You bet. They're waking up to that fact the need to save the world and I believe they're gonna do it."" Keep up the FIGHT, John. https://t.co/Z4QGnMt59s",
1587953205630992384,"HOMICIDES INCREASED 30% in US 2020 under Trump &amp; 40% in STATES that VOTED 4 Trump! REPs have NO plan 2 address Crime in their own backyards! DEMs support Gun SAFETY Laws, REPs support Gun Mfrs. VOTE DEMOCRAT 4 a SAFER America 4 our Families &amp; each other #DemsDeliverDemocracy https://t.co/gDFD5e9fuc",
1587953203009802242,"@laurenboebert @GunOwners What legislative efforts are those?  You have not put forward one piece of legislation that has passed. In fact, under your term so far, the Democrats have passed the Protecting Our Kids Act
 putting restrictions on guns.",
1587953163092500482,"@coxric @RobbieJee @RogerLWalker @RonFilipkowski You mean the tragedy that they used to try to push their agenda? They didn’t even wait 5 minutes before they tried to pass more gun control laws.

Yeah that too",
1587953151436795904,@AncomPokemon @ChudsOfTikTok Last time I checked it was y’all doing the school shootings..,
1587952930266693636,@blurredfrank @JoeBiden Protesting is not violence. The only people murdered during the BLM protests were murdered by a brainwashed right wing kid with a gun he shouldn't have had in a state he shouldn't have been in.,
1587952895500001280,@Stubbazubba @Youknow40812725 @markmobility I haven’t been wrong in any way that has hurt my argument. If the French have 65% of the suicides but only 15% of the gun ownership you’re not gonna die on that hill are you?,
1587952837803261952,"@SunnyAnderson Wish I got entire thing but unfortunately the list was so long. So sad, too much gun violence! 🙏💜 https://t.co/pD37U9Y49w",
1587952805708439552,@JoeBiden Starts with gun laws,
1587952801329586180,"YES! Go @Potus! GO! White House vows action on gun violence in late-night statement, says 'thoughts and prayers' not enough https://t.co/t9U1j6s52B via @Yahoo",
1587952765095088128,"38,000 gun deaths a year . . . GOP opposes gun control laws.

2 cases of voter fraud a year . . . GOP passes 361 new voter suppression laws.

Fascist assholes.

#bidenspeech #DemsDeliverDemocracy Dictatorship MAGA Cult Rachel Maddow Advertisers Mega MAGA FoxNews Union Station https://t.co/Z5tX47JwUn",
1587952743364415491,Jemele Hill says there needs to be a public conversation on gun violence in the rap community after Takeoff's shooting death. https://t.co/ikIsOEzv4l,
1587952713614217216,@Whistle85857739 @KStafford67 @M1APatriot @ncman424 @ShayCormac_1 @Shanti__Ananda @sacrebleu141 @CantBeSilent79 @RickyEspanish @NoGunsInCanada @ChrisMurphyCT @All100Senators @AMarch4OurLives @bradybuzz @Everytown So rather than gun control it was the absence of young men that resulted in a lower homicide rate. Got it.,
1587952683566202880,"@ProudElephantUS Second Amendment
A well regulated Militia, being necessary to the security of a free State, the right of the people to keep and bear Arms, shall not be infringed.

What ""well regulated Militia"" do you belong to?  Also, the plan was for federal government to issue those arms. True",
1587952670144614401,"@sbbmuud @RonFilipkowski There’s no such thing as an assault rifle, it’s a made up term for “scary looking gun”.  My right to own a gun doesn’t come from the government, and the have no right to know what and how many guns I own. Also, lawful gun owners are the safest with them.",
1587952652947804166,"Multiple officials emphasized their support for gun control, in re Republicans’ focus on crime. “It’s very easy to talk about crime, but the common denominator in all bloody crimes out there in these corners is a gun.” -Democratic Representative Adriano Espaillat 
@EspaillatNY https://t.co/j3MjM0aLEE",
1587952457316851712,@LPNational @NRA Y’all are so one note.,
1587952350404165635,Parkland gunman Nikolas Cruz sentenced to life in prison as victims’ parents wish he’ll be killed behind bars https://t.co/wzSrWNO0qN,
1587952344603443202,Parkland gunman Nikolas Cruz sentenced to life in prison as victims’ parents wish he’ll be killed behind bars https://t.co/BIS4sRHy2V,
1587952304766226433,"Hardesty supported a proposal to give grants to organizations working with at-risk youth to prevent gun violence, including the Latino Network, NAYA &amp; Portland Opportunities Industrialization Center. https://t.co/sUEI3yDeqf",
1587952299661721601,"Community members can approach JoAnn with an idea and she'll work internally to get it done. Neighbors in Mt. Scott Arleta gave her a proposal, and she used environmental design to address gun violence all while centering those immediately affected by it 
https://t.co/azeoxmaUHv",
1587952294909329408,"@TulsiGabbard 2nd Amendment - ""A well regulated Militia, being necessary to the security of a free State, the right of the people to keep and bear Arms, shall not be infringed.""

Nothing about God or ""each.""  The actual intent was for the government to issue arms to militias. 14 States then.",
1587952272084193280,"Two calls within about 30 minutes reported active shooters at Eagle River and Lathrop high schools Wednesday afternoon, police say. Police said the calls were determined to be a hoax. https://t.co/TbWEXvnruB",
1587952133462278149,@ProgressiveJon @meskers4gwich @khanna_rachel @Elect_Hector I can’t be more clear; I will do everything in my power to maintain and increase safe gun laws that keep our kids safe in their schools. The CT GOP is suing the state to lift the assault rifle ban. Think about that carefully. Vote accordingly. #VoteBlueIn2022,
1587952042626412544,@Alienphysics @PoliticsVerse Kind of an oxymoron isn't it .you put all these guns on the streets an then you complain about gun violence. Stupid is as stupid does a famous actor once said.,
1587951998988476417,@Truckie4Lyfe @JortsAndBlazers @giorgosandri @cooliestillcool Do you believe in gun control,
1587951843682156544,@JeffMerkley 114 only affects law abiding citizens. It does nothing to affect criminals. It’s purely an unconstitutional attempt to infringe on the 2nd Amendment.,
1587951733073903619,"We had dinner tonight at The Cheesecake Factory, where I saw a guy in an NRA jacket walk in with a gun on his hip.  Because you just never know what kind of people are gonna be in The Cheesecake Factory...",
1587951717928386561,Your handy Guide to the Second Amendment https://t.co/8AWZ9Ki5Ch,
1587951699674779648,UPDATED Parkland school killer formally sentenced to life in prison (from @AP) https://t.co/BJORGVzRem,
1587951666405392384,"Who are right-wing Israelis? [They’re winning.] Militaristic? Pro NRA, high-security+ military police? Pro border expansionist? Prowar w/ Iran? Trump supporters? Orthodox? Jingoistic? Who and what drives this movement? ⁦⁦@ForeignPolicy⁩ weighs in. https://t.co/odm6i5N6mQ",
1587951548151250944,@TimHannan Republicans blocked any vote on gun control. They really don’t care about crime rates. It’s a MAGA talking point.,
1587951537661288449,@laurenboebert @GunOwners I give you an F for that rating.  Have you even paid attention to the number of school shootings with the shooter attaining guns through loopholes and without background checks.  You are as full of holes in your logic as the dead children in our schools.,
1587951518552322048,"Americans want safe schools and communities. Democrats delivered gun safety laws - but Republicans are still in bed with the gun lobby. 

You can not have a serious conversation about crime if you are doing nothing to stop gun violence in our communities. #DemsDeliverDemocracy",
1587951481679912960,What You Need to Know About The Rise in U.S. Mass Shootings https://t.co/X2bggG353b,
1587951475648520194,"@1secheretic @Jim_Jordan The U.S. Constitution is more than a bumper sticker. If you don't like guns, don't buy one. If you don't like the Constitution, work to amend it. Gun control legislation is an end around the Constitution, and is unacceptable to American Patriots. You un-American asses disgust me.",
1587951466764959744,"@laurenboebert @GunOwners God did not give you the right to bear arms,He didn’t know what a gun was. It’s a forefather’s-given right, and they wrote it when it took minutes to reload a gun, they weren’t speaking about weapons of war that would be used, not in war, but to obliterate our babies in schools.",
1587951436653920257,"@TucsonStar This is the problem when you live in a city where police are overwhelmed by illegal immigration and associated gun, drug and sex trafficking. Police have no time to protect the people who live here. Thanks to the Tucson City Council and Pima County Council.",
1587951430035542017,"@RepTroyNehls Too many guns out there.
Blame the NRA and the Republican Party",
1587951378386780160,@PressSec Not according to the view @WhoopiGoldberg  . What do u mean gun violence is up.,
1587951338981576704,"@fella_de_scouse @David4Liberty @EricWea63238296 @SarahAshtonLV Membership in a sporting club is effectively just down to paying dues, whereas states like California and New York do not have huge exceptions in their gun laws for members of sporting organizations. Pre-Bruen it was similar difficulty to get a concealed carry permit as well.",
1587951310581669891,@CWBChicago Because the thugs have foid cards???? And legal guns?,
1587951310501969925,@laurenboebert @GunOwners God did not give us the right for #2a that’s a man-made law and fixable. #BlueWave2022 #BoebertDoNothing,
1587951262330413056,"Oh my God they made the ofrenda on the kid's desks and played Coco music over it and I am not fucking okay.

#Uvalde",
1587951251966152704,"@49erCarlos I'm cracking a bottle over one of their heads. AZ is open carry so GL with all that over here, haha.",
1587951095166504965,@DanCrenshawTX You're my representative. Please understand we are tired of the daily mass shootings. I admire Mr Hogg's stance for gun control. We need stricter gun laws. Please vote as a father &amp; not for the GOP b/c if 1 mass shooting is stopped it will be worth it. You can make the 1st step.,
1587951081614721025,"@TheGenCatton What a complete asshat. We should ban guns, oh so when did criminals actually decide to follow laws? Its like you dont know anything at all. Or just being completely dishonest. Surpirsed that guy can tie his shoes in the morning eithout thinking about oh this rope could hang me.",
1587951072902979584,"We are thrilled to welcome @KrisB_Brown, President at @bradybuzz, to the AOCS23 stage. 

Join us at #AOCS23 to hear Kris discuss how gun violence intersects with other health behaviors in our communities—and how you can advocate for change.

https://t.co/sdXgcpYDC4 https://t.co/C9k7dbuE1y",
1587951000022753280,"@diamndsnjules The way you say ""all because someone thinks they're tough with a gun"" makes me wonder if you're actually around gun violence in your life (Not that it's a flex) but the issue goes a lot deeper than macho-ness. this is a matter of underserved communities with lack of resources.",
1587950970817810432,"@laurenboebert @GunOwners You do know that the 2nd Amendment is a Constitutionally given right, not God given. SMH 🙄",
1587950970411126789,"@StudleyMCannon @Jobenblue @Alex_Hawkins @catturd2 @elonmusk John F. Kennedy would be a far right extremist today! Pro life, marriage between a man &amp; a woman, tax cuts for all lift all boats, border security,supporting 2nd Amendment , prayer in schools,proud of America! 🤔",
1587950951675359232,"@fella_de_scouse @David4Liberty @EricWea63238296 @SarahAshtonLV Fairly familiar with Swiss gun laws yes, its absurdly easier for a regular citizen, even without prior military service, to get a domestically produced modern military rifle or variant thereof than in multiple US states. Swiss purchase permits are fairly lax, looser mag cap, etc.",
1587950946558042112,Gun violence has increased across the country and has it affected families and friends of victims who live in the 24th Congressional District. https://t.co/whYPiTybPC,
